HSY,2018/7/26,1.14,1.098,3.8,2018-05-01T16:00:00,2018-10-19T16:00:00
FMC,2018/8/1,1.78,1.717,3.7,2018-05-07T16:00:00,2018-10-25T16:00:00
TROW,2018/7/25,1.87,1.803,3.7,2018-04-30T16:00:00,2018-10-18T16:00:00
JPM,2018/7/13,2.3,2.221,3.7,2018-04-18T16:00:00,2018-10-08T16:00:00
DRI,2017/12/19,0.73,0.704,3.7,2017-09-25T16:00:00,2018-03-19T16:00:00
PGR,2018/7/17,1.15,1.107,3.6,2018-04-20T16:00:00,2018-10-10T16:00:00
C,2018/7/13,1.62,1.563,3.6,2018-04-18T16:00:00,2018-10-08T16:00:00
AAPL,2018/5/1,2.73,2.635,3.6,2018-02-02T16:00:00,2018-07-26T16:00:00
TDG,2018/5/1,3.79,3.657,3.6,2018-02-02T16:00:00,2018-07-26T16:00:00
KMX,2017/9/22,0.98,0.946,3.6,2017-06-28T16:00:00,2017-12-18T16:00:00
VNO,2018/7/30,1.1,1.063,3.5,2018-05-03T16:00:00,2018-10-23T16:00:00
DLR,2018/7/26,1.66,1.604,3.5,2018-05-01T16:00:00,2018-10-19T16:00:00
OMC,2018/7/17,1.6,1.546,3.5,2018-04-20T16:00:00,2018-10-10T16:00:00
UNH,2018/7/17,3.14,3.035,3.5,2018-04-20T16:00:00,2018-10-10T16:00:00
WDC,2018/1/25,3.95,3.816,3.5,2017-10-27T16:00:00,2018-04-23T16:00:00
ULTA,2017/8/24,1.84,1.776,3.5,2017-05-31T16:00:00,2017-11-17T16:00:00
KIM,2018/7/26,0.37,0.358,3.4,2018-05-01T16:00:00,2018-10-19T16:00:00
MCD,2018/7/26,1.99,1.927,3.3,2018-05-01T16:00:00,2018-10-19T16:00:00
UHS,2018/7/25,2.47,2.39,3.3,2018-04-30T16:00:00,2018-10-18T16:00:00
APTV,2018/7/31,1.4,1.357,3.2,2018-05-04T16:00:00,2018-10-24T16:00:00
CFG,2018/7/20,0.88,0.853,3.2,2018-04-25T16:00:00,2018-10-15T16:00:00
FRC,2018/7/13,1.2,1.161,3.2,2018-04-18T16:00:00,2018-10-08T16:00:00
HCP,2018/8/2,0.47,0.456,3.1,2018-05-08T16:00:00,2018-10-26T16:00:00
XYL,2018/7/31,0.73,0.708,3.1,2018-05-04T16:00:00,2018-10-24T16:00:00
SCHW,2018/7/17,0.6,0.578,3.1,2018-04-20T16:00:00,2018-10-10T16:00:00
TGT,2017/8/16,1.23,1.193,3.1,2017-05-22T16:00:00,2017-11-09T16:00:00
TRIP,2018/8/1,0.41,0.398,3,2018-05-07T16:00:00,2018-10-25T16:00:00
UNM,2018/7/30,1.3,1.262,3,2018-05-03T16:00:00,2018-10-23T16:00:00
WAB,2018/7/24,0.96,0.932,3,2018-04-27T16:00:00,2018-10-17T16:00:00
ABT,2018/7/18,0.73,0.709,3,2018-04-23T16:00:00,2018-10-11T16:00:00
DAL,2018/7/12,1.77,1.719,3,2018-04-17T16:00:00,2018-10-05T16:00:00
CTAS,2017/12/21,1.31,1.272,3,2017-09-27T16:00:00,2018-03-21T16:00:00
LUV,2018/7/26,1.26,1.225,2.9,2018-05-01T16:00:00,2018-10-19T16:00:00
PNR,2018/7/25,0.71,0.69,2.9,2018-04-30T16:00:00,2018-10-18T16:00:00
INTU,2018/2/22,0.35,0.34,2.9,2017-11-24T16:00:00,2018-05-18T16:00:00
PVH,2017/8/23,1.69,1.642,2.9,2017-05-30T16:00:00,2017-11-16T16:00:00
CERN,2018/8/2,0.62,0.603,2.8,2018-05-08T16:00:00,2018-10-26T16:00:00
MRK,2018/7/27,1.06,1.031,2.8,2018-05-02T16:00:00,2018-10-22T16:00:00
MTB,2018/7/18,3.26,3.17,2.8,2018-04-23T16:00:00,2018-10-11T16:00:00
MU,2018/3/22,2.82,2.742,2.8,2017-12-22T16:00:00,2018-06-18T16:00:00
SPG,2018/7/30,2.98,2.902,2.7,2018-05-03T16:00:00,2018-10-23T16:00:00
HBAN,2018/7/25,0.3,0.292,2.7,2018-04-30T16:00:00,2018-10-18T16:00:00
LW,2018/1/4,0.54,0.526,2.7,2017-10-09T16:00:00,2018-04-03T16:00:00
MNST,2018/8/8,0.48,0.472,2.6,2018-05-14T16:00:00,2018-11-01T16:00:00
TFX,2018/8/2,2.47,2.407,2.6,2018-05-08T16:00:00,2018-10-26T16:00:00
AWK,2018/8/1,0.83,0.809,2.6,2018-05-07T16:00:00,2018-10-25T16:00:00
TAP,2018/8/1,1.88,1.832,2.6,2018-05-07T16:00:00,2018-10-25T16:00:00
ORCL,2017/12/14,0.7,0.682,2.6,2017-09-20T16:00:00,2018-03-14T16:00:00
AAL,2018/7/26,1.63,1.59,2.5,2018-05-01T16:00:00,2018-10-19T16:00:00
SWKS,2018/5/3,1.64,1.6,2.5,2018-02-06T16:00:00,2018-07-30T16:00:00
JWN,2017/8/10,0.65,0.637,2.5,2017-05-16T16:00:00,2017-11-03T16:00:00
NOC,2018/7/25,3.93,3.839,2.4,2018-04-30T16:00:00,2018-10-18T16:00:00
HSIC,2018/8/6,1.04,1.017,2.3,2018-05-10T16:00:00,2018-10-30T16:00:00
WY,2018/7/27,0.44,0.43,2.3,2018-05-02T16:00:00,2018-10-22T16:00:00
JCI,2018/5/1,0.53,0.518,2.3,2018-02-02T16:00:00,2018-07-26T16:00:00
FLT,2018/8/2,2.57,2.515,2.2,2018-05-08T16:00:00,2018-10-26T16:00:00
CELG,2018/7/26,2.16,2.113,2.2,2018-05-01T16:00:00,2018-10-19T16:00:00
ANTM,2018/7/25,4.25,4.16,2.2,2018-04-30T16:00:00,2018-10-18T16:00:00
CB,2018/7/24,2.68,2.623,2.2,2018-04-27T16:00:00,2018-10-17T16:00:00
LEG,2018/7/26,0.63,0.617,2.1,2018-05-01T16:00:00,2018-10-19T16:00:00
STT,2018/7/20,2.05,2.013,2.1,2018-04-25T16:00:00,2018-10-15T16:00:00
RF,2018/7/20,0.34,0.333,2.1,2018-04-25T16:00:00,2018-10-15T16:00:00
PRGO,2018/8/9,1.22,1.196,2,2018-05-15T16:00:00,2018-11-02T16:00:00
NEE,2018/7/25,2.11,2.068,2,2018-04-30T16:00:00,2018-10-18T16:00:00
GM,2018/7/25,1.81,1.774,2,2018-04-30T16:00:00,2018-10-18T16:00:00
