2018-03-14,277.809998,278.019989,274.670013,275.299988,266.450989,105895100
2018-03-15,275.880005,276.609985,274.429993,275.000000,266.160645,83433000
2018-03-16,274.500000,275.390015,274.140015,274.200012,266.449310,100343700
2018-03-19,273.350006,274.399994,268.619995,270.489990,262.844116,109208400
2018-03-20,270.940002,271.670013,270.179993,270.950012,263.291168,59757300
2018-03-21,270.899994,273.269989,270.190002,270.429993,262.785858,78709600
2018-03-22,267.910004,268.869995,263.359985,263.670013,256.216919,148785900
2018-03-23,264.170013,264.540009,257.829987,258.049988,250.755783,183534800
2018-03-26,262.130005,265.429993,259.410004,265.109985,257.616241,141956100
2018-03-27,266.170013,266.769989,258.839996,260.600006,253.233719,129941400
2018-03-28,260.750000,262.640015,258.579987,259.829987,252.485428,146452300
2018-03-29,261.119995,265.260010,259.839996,263.149994,255.711655,111601600
2018-04-02,262.549988,263.130005,254.669998,257.470001,250.192169,186286300
2018-04-03,258.869995,261.309998,256.839996,260.769989,253.398926,119956900
2018-04-04,256.750000,264.359985,256.600006,263.559998,256.110046,123715300
2018-04-05,265.549988,266.640015,264.320007,265.640015,258.131256,82652600
2018-04-06,263.420013,265.109985,258.000000,259.720001,252.378555,179521200
2018-04-09,261.369995,264.839996,259.940002,261.000000,253.622391,105442900
2018-04-10,264.269989,266.040009,262.980011,265.149994,257.655121,103529000
2018-04-11,263.470001,265.640015,263.390015,263.760010,256.304413,91140200
2018-04-12,265.260010,267.000000,265.059998,265.929993,258.413055,68890500
2018-04-13,267.410004,267.540009,264.010010,265.149994,257.655121,85079200
2018-04-16,267.000000,268.200012,266.070007,267.329987,259.773438,63405300
2018-04-17,269.329987,270.869995,268.750000,270.190002,262.552612,64682000
2018-04-18,270.690002,271.299988,269.869995,270.390015,262.746979,57303900
2018-04-19,269.649994,269.880005,267.720001,268.890015,261.289429,77655900
2018-04-20,268.809998,269.059998,265.609985,266.609985,259.073822,99953100
2018-04-23,267.260010,267.890015,265.350006,266.570007,259.034973,65558000
2018-04-24,267.730011,267.980011,261.279999,262.980011,255.546478,112885500
2018-04-25,262.910004,264.130005,260.850006,263.630005,256.178040,103840900
2018-04-26,264.790009,267.250000,264.290009,266.309998,258.782318,67731900
2018-04-27,267.000000,267.339996,265.500000,266.559998,259.025238,57053600
2018-04-30,267.260010,267.890015,264.429993,264.510010,257.033203,82182300
2018-05-01,263.869995,265.100006,262.109985,264.980011,257.489929,74203400
2018-05-02,264.760010,265.679993,262.760010,263.200012,255.760239,86368900
2018-05-03,262.260010,263.359985,259.049988,262.619995,255.196579,136311500
2018-05-04,261.519989,266.790009,261.149994,266.019989,258.500519,91222100
2018-05-07,266.890015,268.019989,266.109985,266.920013,259.375092,55304900
2018-05-08,266.500000,267.329987,265.149994,266.920013,259.375092,67499200
2018-05-09,267.679993,269.869995,267.089996,269.500000,261.882141,59666100
2018-05-10,270.339996,272.390015,270.220001,272.019989,264.330872,72063900
2018-05-11,272.160004,273.149994,271.579987,272.850006,265.137390,59871500
2018-05-14,273.339996,274.079987,272.359985,272.980011,265.263763,54790600
2018-05-15,271.589996,271.609985,270.029999,271.100006,263.436890,87036100
2018-05-16,271.140015,272.760010,271.109985,272.239990,264.544647,53942600
2018-05-17,271.940002,273.230011,271.130005,272.010010,264.321198,56536400
2018-05-18,271.619995,272.029999,270.929993,271.329987,263.660431,64368000
2018-05-21,273.010010,273.980011,272.570007,273.369995,265.642731,58025900
2018-05-22,273.959991,274.250000,272.239990,272.609985,264.904175,52966400
2018-05-23,271.170013,273.390015,270.989990,273.359985,265.632996,64694200
2018-05-24,272.910004,273.220001,270.779999,272.799988,265.088867,76043800
2018-05-25,272.149994,272.859985,271.579987,272.149994,264.457245,56374800
2018-05-29,270.309998,271.170013,267.760010,269.019989,261.415649,115908600
2018-05-30,270.500000,273.109985,270.420013,272.609985,264.904175,69678400
2018-05-31,272.149994,272.489990,270.260010,270.940002,263.281403,93519900
2018-06-01,272.410004,273.940002,272.329987,273.600006,265.866272,71258400
2018-06-04,274.529999,275.190002,274.260010,274.899994,267.129517,45385200
2018-06-05,275.049988,275.529999,274.179993,275.100006,267.323822,51135000
2018-06-06,275.790009,277.519989,275.089996,277.399994,269.558838,62732200
2018-06-07,277.950012,278.279999,276.339996,277.369995,269.529663,72969400
2018-06-08,276.850006,278.250000,276.660004,278.190002,270.326508,72139700
2018-06-11,278.440002,279.369995,278.309998,278.559998,270.686066,58892500
2018-06-12,279.029999,279.329987,278.190002,278.920013,271.035858,72329000
2018-06-13,279.190002,279.480011,277.799988,278.029999,270.170990,79070600
2018-06-14,279.010010,279.329987,278.059998,278.730011,270.851257,77097600
2018-06-15,276.600006,277.510010,275.350006,277.130005,270.505707,120041600
2018-06-18,275.489990,276.700012,274.950012,276.559998,269.949341,52917600
2018-06-19,274.000000,275.750000,273.529999,275.500000,268.914642,97531500
2018-06-20,276.269989,276.720001,275.589996,275.970001,269.373413,53785500
2018-06-21,275.959991,275.980011,273.679993,274.239990,267.684753,71061400
2018-06-22,275.660004,275.790009,274.489990,274.739990,268.172821,54898500
2018-06-25,273.440002,273.619995,269.100006,271.000000,264.522217,137854200
2018-06-26,271.640015,272.559998,270.790009,271.600006,265.107910,68547400
2018-06-27,272.260010,273.869995,269.179993,269.350006,262.911652,105110700
2018-06-28,269.290009,271.750000,268.489990,270.890015,264.414825,76650500
2018-06-29,272.119995,273.660004,271.149994,271.279999,264.795532,97592500
2018-07-02,269.510010,272.040009,269.239990,271.859985,265.361694,63554800
2018-07-03,272.869995,272.980011,270.420013,270.899994,264.424622,42187100
2018-07-05,272.170013,273.179993,270.959991,273.109985,266.581757,56925900
2018-07-06,273.140015,275.839996,272.709991,275.420013,268.836578,66493700
2018-07-09,276.549988,277.959991,276.500000,277.899994,271.257294,50550400
2018-07-10,278.410004,279.010010,278.079987,278.899994,272.233337,51966800
2018-07-11,277.149994,278.040009,276.519989,276.859985,270.242157,77054700
2018-07-12,278.279999,279.429993,277.600006,279.369995,272.692139,60124700
2018-07-13,279.170013,279.929993,278.660004,279.589996,272.906891,48216000
2018-07-16,279.640015,279.799988,278.839996,279.339996,272.662872,48201000
2018-07-17,278.470001,280.910004,278.410004,280.470001,273.765869,52315500
2018-07-18,280.559998,281.179993,280.059998,281.059998,274.341766,44593500
2018-07-19,280.309998,280.739990,279.459991,280.000000,273.307098,61412100
2018-07-20,279.769989,280.480011,279.500000,279.679993,272.994751,82337700
2018-07-23,279.450012,280.429993,279.059998,280.200012,273.502289,47047600
2018-07-24,281.790009,282.559998,280.630005,281.609985,274.878601,68026900
2018-07-25,281.329987,284.369995,281.279999,284.010010,277.221222,78882900
2018-07-26,283.200012,284.109985,283.089996,283.339996,276.567261,57919500
2018-07-27,283.709991,283.820007,280.380005,281.420013,274.693176,76768700
2018-07-30,281.510010,281.690002,279.359985,279.950012,273.258331,63742500
2018-07-31,280.809998,282.019989,280.380005,281.329987,274.605255,68570500
2018-08-01,281.559998,282.130005,280.130005,280.859985,274.146515,53853300
2018-08-02,279.390015,282.579987,279.160004,282.390015,275.639984,63426400
2018-08-03,282.529999,283.660004,282.329987,283.600006,276.821045,53935400
2018-08-06,283.640015,284.989990,283.200012,284.640015,277.836182,39400900
2018-08-07,285.390015,286.010010,285.239990,285.579987,278.753693,43196600
2018-08-08,285.390015,285.910004,284.940002,285.459991,278.636566,42114600
2018-08-09,285.529999,285.970001,284.920013,285.070007,278.255920,35717000
2018-08-10,283.450012,284.059998,282.359985,283.160004,276.391571,77076000
2018-08-13,283.470001,284.160004,281.769989,282.100006,275.356903,65732900
2018-08-14,282.920013,284.170013,282.480011,283.899994,277.113861,43842000
2018-08-15,282.380005,282.540009,280.160004,281.779999,275.044556,102925400
2018-08-16,283.399994,285.040009,283.359985,284.059998,277.270081,69967900
2018-08-17,283.829987,285.559998,283.369995,285.059998,278.246155,65618500
2018-08-20,285.570007,285.970001,285.059998,285.670013,278.841583,39807500
2018-08-21,286.250000,287.309998,285.709991,286.339996,279.495544,67272000
2018-08-22,285.880005,286.760010,285.579987,286.170013,279.329590,44993300
2018-08-23,285.970001,286.940002,285.429993,285.790009,278.958740,49204900
2018-08-24,286.440002,287.670013,286.380005,287.510010,280.637573,57487400
2018-08-27,288.859985,289.899994,288.679993,289.779999,282.853333,57072400
2018-08-28,290.299988,290.420013,289.399994,289.920013,282.989960,46943500
2018-08-29,290.160004,291.739990,289.890015,291.480011,284.512665,61485500
2018-08-30,290.940002,291.359985,289.630005,290.299988,283.360870,61229500
2018-08-31,289.839996,290.809998,289.290009,290.309998,283.370636,66140800
2018-09-04,289.839996,290.209991,288.679993,289.809998,282.882599,57594400
2018-09-05,289.410004,289.640015,287.890015,289.029999,282.121246,72452400
2018-09-06,289.149994,289.489990,287.000000,288.160004,281.272064,65909900
2018-09-07,286.980011,288.700012,286.709991,287.600006,280.725433,73524800
2018-09-10,288.739990,289.040009,287.880005,288.100006,281.213470,50210900
2018-09-11,287.369995,289.549988,286.980011,289.049988,282.140717,50530500
2018-09-12,289.059998,289.799988,288.230011,289.119995,282.209106,59810800
2018-09-13,290.320007,291.040009,290.000000,290.829987,283.878204,51034200
2018-09-14,291.059998,291.269989,290.000000,290.880005,283.927002,55079900
2018-09-17,290.820007,290.859985,289.029999,289.339996,282.423798,68244000
2018-09-18,289.579987,291.579987,289.549988,290.910004,283.956329,61930400
2018-09-19,290.970001,291.690002,290.829987,291.220001,284.258911,49080600
2018-09-20,292.640015,293.940002,291.239990,293.579987,286.562500,100360600
2018-09-21,293.089996,293.220001,291.809998,291.989990,286.300659,105479700
2018-09-24,291.339996,291.500000,290.369995,291.019989,285.349579,53409600
2018-09-25,291.529999,291.649994,290.480011,290.750000,285.084808,44370000
2018-09-26,290.910004,292.239990,289.410004,289.880005,284.231812,79739700
2018-09-27,290.410004,291.910004,290.100006,290.690002,285.026001,59249500
2018-09-28,289.989990,291.279999,289.950012,290.720001,285.055450,70091400
2018-10-01,292.109985,292.929993,290.980011,291.730011,286.045776,62078900
2018-10-02,291.559998,292.359985,291.140015,291.559998,285.879059,47258200
2018-10-03,292.739990,293.209991,291.320007,291.720001,286.035950,64694600
2018-10-04,291.179993,291.239990,287.660004,289.440002,283.800385,111545900
2018-10-05,289.690002,290.269989,286.220001,287.820007,282.211914,105951700
2018-10-08,287.049988,288.220001,285.500000,287.820007,282.211914,87742200
2018-10-09,287.390015,288.859985,286.769989,287.399994,281.800110,74339000
2018-10-10,286.829987,286.910004,277.880005,278.299988,272.877441,214731000
2018-10-11,277.079987,278.899994,270.359985,272.170013,266.866913,274840500
2018-10-12,276.769989,277.089996,272.369995,275.950012,270.573242,183186500
2018-10-15,275.549988,277.040009,274.299988,274.399994,269.053436,102263700
2018-10-16,276.600006,280.820007,276.070007,280.399994,274.936493,118255800
2018-10-17,280.440002,281.149994,277.559998,280.450012,274.985565,110626000
2018-10-18,279.399994,280.070007,274.970001,276.399994,271.014435,134557500
2018-10-19,277.130005,279.299988,275.470001,276.250000,270.867371,139901600
2018-10-22,277.000000,277.359985,274.410004,275.010010,269.651550,82415800
2018-10-23,270.950012,274.869995,268.609985,273.609985,268.278809,146352700
2018-10-24,273.329987,273.760010,264.700012,265.320007,260.150360,177806700
2018-10-25,267.380005,271.809998,266.230011,270.079987,264.817566,138061500
2018-10-26,265.920013,271.000000,262.290009,265.329987,260.160126,201574600
2018-10-29,268.799988,270.250000,259.850006,263.859985,258.718750,160749100
2018-10-30,263.670013,268.119995,263.119995,267.769989,262.552582,157116000
2018-10-31,270.649994,273.230011,270.119995,270.630005,265.356873,128296300
2018-11-01,271.600006,273.730011,270.380005,273.510010,268.180756,99495000
2018-11-02,274.750000,275.230011,269.589996,271.890015,266.592316,122634100
2018-11-05,272.440002,274.010010,271.350006,273.390015,268.063110,65622500
2018-11-06,273.320007,275.299988,273.250000,275.119995,269.759399,60085900
2018-11-07,277.559998,281.100006,277.079987,281.010010,275.534637,102752100
2018-11-08,280.109985,281.220001,279.220001,280.500000,275.034546,65584900
2018-11-09,279.029999,279.239990,276.179993,277.760010,272.347961,98812600
2018-11-12,277.190002,277.459991,271.989990,272.570007,267.259094,99673600
2018-11-13,273.089996,275.329987,271.250000,272.059998,266.759003,98176600
2018-11-14,274.160004,274.609985,268.450012,270.200012,264.935272,125335900
2018-11-15,268.779999,273.540009,267.010010,273.019989,267.700317,135101400
2018-11-16,271.790009,274.750000,271.209991,273.730011,268.396484,126668000
2018-11-19,273.049988,273.380005,268.070007,269.100006,263.856689,103061700
2018-11-20,265.359985,267.000000,263.149994,264.119995,258.973694,136021300
2018-11-21,265.859985,267.149994,265.010010,265.019989,259.856171,75563700
2018-11-23,263.179993,264.820007,263.070007,263.250000,258.120697,42807900
2018-11-26,265.779999,267.750000,265.339996,267.500000,262.287842,79981400
2018-11-27,266.339996,268.399994,265.660004,268.399994,263.170319,75502400
2018-11-28,269.600006,274.579987,268.329987,274.579987,269.229889,127629600
2018-11-29,273.709991,275.549988,272.429993,273.980011,268.641602,82346400
2018-11-30,273.809998,276.279999,273.450012,275.649994,270.279083,98204200
2018-12-03,280.279999,280.399994,277.510010,279.299988,273.857910,103176300
2018-12-04,278.369995,278.850006,269.899994,270.250000,264.984283,177986000
2018-12-06,265.920013,269.970001,262.440002,269.839996,264.582275,204185400
2018-12-07,269.459991,271.220001,262.630005,263.570007,258.434479,161018900
2018-12-10,263.369995,265.160004,258.619995,264.070007,258.924713,151445900
2018-12-11,267.660004,267.869995,262.480011,264.130005,258.983521,121504400
2018-12-12,267.470001,269.000000,265.369995,265.459991,260.287598,97976700
2018-12-13,266.519989,267.489990,264.119995,265.369995,260.199341,96662700
2018-12-14,262.959991,264.029999,259.850006,260.470001,255.394867,116961100
2018-12-17,259.399994,260.649994,253.529999,255.360001,250.384399,165492300
2018-12-18,257.200012,257.950012,253.279999,255.080002,250.109863,134515100
2018-12-19,255.169998,259.399994,249.350006,251.259995,246.364273,214992800
2018-12-20,249.860001,251.619995,244.649994,247.169998,242.353989,252053400
2018-12-21,246.740005,249.710007,239.979996,240.699997,237.388245,255345600
2018-12-24,239.039993,240.839996,234.270004,234.339996,231.115768,147311600
2018-12-26,235.970001,246.179993,233.759995,246.179993,242.792862,218485400
2018-12-27,242.570007,248.289993,238.960007,248.070007,244.656876,186267300
2018-12-28,249.580002,251.399994,246.449997,247.750000,244.341248,153100200
2018-12-31,249.559998,250.190002,247.470001,249.919998,246.481415,144299400
2019-01-02,245.979996,251.210007,245.949997,250.179993,246.737808,126925200
2019-01-03,248.229996,248.570007,243.669998,244.210007,240.849976,144140700
2019-01-04,247.589996,253.110001,247.169998,252.389999,248.917435,142628800
2019-01-07,252.690002,255.949997,251.690002,254.380005,250.880051,103139100
2019-01-08,256.820007,257.309998,254.000000,256.769989,253.237152,102512600
2019-01-09,257.559998,258.910004,256.190002,257.970001,254.420654,95006600
2019-01-10,256.260010,259.160004,255.500000,258.880005,255.318146,96823900
2019-01-11,257.679993,259.010010,257.029999,258.980011,255.416763,73858100
2019-01-14,256.859985,258.299988,256.410004,257.399994,253.858505,70908200
2019-01-15,257.820007,260.700012,257.809998,260.350006,256.767883,85208300
2019-01-16,260.829987,261.970001,260.600006,260.980011,257.389221,77636700
2019-01-17,260.010010,263.920013,259.959991,262.959991,259.341980,96118400
2019-01-18,264.980011,266.980011,263.000000,266.459991,262.793823,127900300
2019-01-22,264.820007,265.059998,261.059998,262.859985,259.243347,115531200
2019-01-23,264.010010,264.790009,260.660004,263.410004,259.785797,86030300
2019-01-24,263.209991,264.200012,262.079987,263.549988,259.923859,59204100
2019-01-25,265.609985,266.700012,263.660004,265.779999,262.123199,96883400
2019-01-28,263.390015,263.829987,261.790009,263.760010,260.131012,85613700
2019-01-29,263.920013,264.549988,262.480011,263.410004,259.785797,66136300
2019-01-30,265.100006,268.519989,264.250000,267.579987,263.898407,92473700
2019-01-31,267.510010,270.470001,267.269989,269.929993,266.216064,104012100
2019-02-01,270.149994,271.200012,269.179993,270.059998,266.344299,85782500
2019-02-04,270.109985,272.029999,269.359985,271.959991,268.218140,60744800
2019-02-05,272.440002,273.440002,271.880005,273.100006,269.342499,79552800
2019-02-06,272.790009,273.339996,271.920013,272.739990,268.987427,58347800
2019-02-07,270.940002,271.549988,268.290009,270.140015,266.423218,95482000
2019-02-08,268.750000,270.579987,267.829987,270.470001,266.748657,75788900
2019-02-11,271.200012,271.489990,270.029999,270.619995,266.896576,68021400
2019-02-12,272.420013,274.519989,272.339996,274.100006,270.328735,72270200
2019-02-13,275.029999,275.929993,274.559998,274.989990,271.206451,65277200
2019-02-14,273.779999,275.640015,272.869995,274.380005,270.604889,83234400
2019-02-15,276.359985,277.410004,276.130005,277.369995,273.553741,97088700
2019-02-19,276.480011,278.579987,276.470001,277.850006,274.027100,59120800
2019-02-20,277.809998,278.920013,277.250000,278.410004,274.579407,76610800
2019-02-21,277.700012,278.100006,276.350006,277.420013,273.603058,64214700
2019-02-22,278.109985,279.359985,277.399994,279.140015,275.299408,78114600
2019-02-25,280.730011,281.309998,279.429993,279.519989,275.674133,69030700
2019-02-26,279.130005,280.299988,278.899994,279.320007,275.476898,56844100
2019-02-27,278.519989,279.589996,277.480011,279.200012,275.358551,56921600
2019-02-28,278.959991,279.450012,278.320007,278.679993,274.845673,69268300
2019-03-01,280.440002,280.880005,278.820007,280.420013,276.561798,78880500
2019-03-04,281.600006,281.869995,276.839996,279.399994,275.555786,106494600
2019-03-05,279.540009,279.760010,278.410004,279.019989,275.181030,59114600
2019-03-06,279.149994,279.160004,276.970001,277.329987,273.514282,75039800
2019-03-07,276.829987,276.989990,274.070007,275.010010,271.226196,94885100
2019-03-08,272.940002,274.649994,272.420013,274.459991,270.683746,85795800
2019-03-11,275.260010,278.619995,275.230011,278.440002,274.609009,65098900
2019-03-12,279.059998,280.070007,278.850006,279.489990,275.644562,79511300
2019-03-13,280.480011,282.380005,280.299988,281.339996,277.469116,80639200
2019-03-14,281.369995,281.839996,280.670013,281.160004,277.291595,67518400
2019-03-15,280.540009,282.209991,280.329987,281.309998,278.661560,81309000
2019-03-18,281.549988,282.660004,281.299988,282.329987,279.671936,62199800
2019-03-19,283.510010,284.359985,281.410004,282.399994,279.741302,90268100
2019-03-20,282.160004,283.500000,280.320007,281.549988,278.899292,84609200
2019-03-21,280.640015,285.179993,280.589996,284.730011,282.049377,79550400
2019-03-22,283.220001,283.799988,279.179993,279.250000,276.620941,122659300
2019-03-25,278.869995,280.190002,277.640015,279.040009,276.412933,85575200
2019-03-26,280.989990,282.179993,279.559998,281.119995,278.473358,68125900
2019-03-27,281.109985,281.760010,277.929993,279.649994,277.017181,72224700
2019-03-28,280.350006,281.209991,279.070007,280.709991,278.067230,56238500
2019-03-29,282.390015,282.839996,281.140015,282.480011,279.820557,82186800
2019-04-01,284.700012,286.160004,284.399994,285.829987,283.138977,77617900
2019-04-02,286.040009,286.230011,285.089996,285.970001,283.277679,40070400
2019-04-03,287.320007,287.760010,285.750000,286.420013,283.723450,68243200
2019-04-04,286.779999,287.459991,286.010010,287.179993,284.476288,48997500
2019-04-05,287.920013,288.630005,287.600006,288.570007,285.853241,58621700
2019-04-08,288.100006,288.910004,287.369995,288.790009,286.071136,53566300
2019-04-09,287.720001,288.079987,286.700012,287.309998,284.605072,66142300
2019-04-10,287.769989,288.390015,287.309998,288.290009,285.575867,52601500
2019-04-11,288.829987,288.839996,287.579987,288.209991,285.496613,55093100
2019-04-12,290.000000,290.470001,288.260010,290.160004,287.428253,69727800
2019-04-15,290.239990,290.350006,289.079987,289.970001,287.240051,49596700
2019-04-16,290.950012,291.010010,289.500000,290.160004,287.428253,52153200
2019-04-17,291.399994,291.429993,288.989990,289.450012,286.724945,58268300
2019-04-18,290.100006,290.320007,288.660004,290.019989,287.289551,68708500
2019-04-22,289.170013,290.440002,289.070007,290.269989,287.537201,40160100
2019-04-23,290.679993,293.140015,290.420013,292.880005,290.122620,52246600
2019-04-24,292.790009,293.160004,292.070007,292.230011,289.478760,50392900
2019-04-25,292.119995,292.779999,290.730011,292.049988,289.300415,57770900
2019-04-26,292.100006,293.489990,291.239990,293.410004,290.647675,50916400
2019-04-29,293.510010,294.450012,293.410004,293.869995,291.103302,57197700
2019-04-30,293.489990,294.339996,291.920013,294.019989,291.251892,81111700
2019-05-01,294.720001,294.950012,291.799988,291.809998,289.062714,71671900
2019-05-02,291.679993,292.700012,289.519989,291.179993,288.438629,65030200
2019-05-03,292.820007,294.339996,291.299988,294.029999,291.261810,56543700
2019-05-06,289.250000,293.309998,288.899994,292.820007,290.063202,107198100
2019-05-07,290.149994,290.809998,285.809998,287.929993,285.219238,144729900
2019-05-08,287.529999,289.429993,286.869995,287.529999,284.822998,91568300
2019-05-09,285.230011,287.329987,283.299988,286.660004,283.961182,103471100
2019-05-10,285.619995,288.940002,282.299988,288.100006,285.387634,112429300
2019-05-13,282.420013,283.489990,279.929993,280.859985,278.215790,127290500
2019-05-14,281.989990,285.100006,281.850006,283.399994,280.731873,77003200
2019-05-15,281.589996,285.769989,281.359985,285.059998,282.376251,73956400
2019-05-16,285.839996,289.209991,285.760010,287.700012,284.991425,76749600
2019-05-17,285.140015,288.600006,285.119995,285.839996,283.148926,100353000
2019-05-20,284.059998,285.959991,283.119995,283.950012,281.276703,62877600
2019-05-21,285.829987,286.929993,285.549988,286.510010,283.812622,46847100
2019-05-22,285.450012,286.690002,285.100006,285.630005,282.940887,49482500
2019-05-23,283.160004,283.209991,280.570007,282.140015,279.483765,98733800
2019-05-24,283.739990,284.200012,282.089996,282.779999,280.117737,55268100
2019-05-28,283.089996,284.149994,280.130005,280.149994,277.512482,70029400
2019-05-29,278.910004,279.359985,276.709991,278.269989,275.650177,104972900
2019-05-30,279.109985,280.040009,277.809998,279.029999,276.403046,62523800
2019-05-31,276.200012,277.119995,275.239990,275.269989,272.678406,86862800
2019-06-03,275.309998,276.549988,273.089996,274.570007,271.985016,96428000
2019-06-04,277.119995,280.679993,276.619995,280.529999,277.888916,77231900
2019-06-05,282.329987,282.989990,280.320007,282.959991,280.296021,71169700
2019-06-06,283.290009,285.549988,282.570007,284.799988,282.118683,69430400
2019-06-07,285.929993,288.850006,285.739990,287.649994,284.941864,74272200
2019-06-10,289.369995,290.820007,288.869995,288.970001,286.249451,60799100
2019-06-11,290.989990,291.399994,288.179993,288.899994,286.180115,58641300
2019-06-12,288.640015,289.260010,287.820007,288.390015,285.674927,47096300
2019-06-13,289.399994,289.980011,288.619995,289.579987,286.853668,48945200
2019-06-14,289.260010,289.929993,288.410004,289.260010,286.536743,52324700
2019-06-17,289.519989,290.220001,289.179993,289.369995,286.645660,39205700
2019-06-18,291.390015,293.570007,290.989990,292.399994,289.647156,85434800
2019-06-19,292.549988,293.649994,291.470001,293.059998,290.300934,78674400
2019-06-20,296.040009,296.309998,293.130005,295.859985,293.074585,116570000
2019-06-21,294.130005,295.519989,293.760010,294.000000,292.648560,83309500
2019-06-24,294.230011,294.579987,293.470001,293.640015,292.290222,47582700
2019-06-25,293.700012,293.730011,290.640015,290.760010,289.423462,82028700
2019-06-26,291.750000,292.309998,290.350006,290.470001,289.134766,51584900
2019-06-27,291.309998,292.059998,290.890015,291.500000,290.160034,40355200
2019-06-28,292.579987,293.549988,292.010010,293.000000,291.653137,59350900
2019-07-01,296.679993,296.920013,294.329987,295.660004,294.300934,78705600
2019-07-02,295.609985,296.489990,294.679993,296.429993,295.067383,61504500
2019-07-03,297.179993,298.820007,297.019989,298.799988,297.426483,40898900
2019-07-05,297.440002,298.640015,296.010010,298.459991,297.088043,51677300
2019-07-08,297.010010,298.260010,296.220001,296.820007,295.455597,45841800
2019-07-09,295.540009,297.519989,295.480011,297.190002,295.823883,41101300
2019-07-10,298.369995,299.660004,297.779999,298.609985,297.237335,58448500
2019-07-11,299.320007,299.579987,298.200012,299.309998,297.934143,50826100
2019-07-12,299.850006,300.730011,299.510010,300.649994,299.267975,40326000
2019-07-15,301.130005,301.130005,300.190002,300.750000,299.367523,33900000
2019-07-16,300.649994,300.880005,299.440002,299.779999,298.401978,36650100
2019-07-17,299.750000,299.929993,297.739990,297.739990,296.371338,36036300
2019-07-18,297.190002,299.250000,296.700012,298.829987,297.456329,51392600
