MYL,5/7/2019,.81999999,.79000002,3.7,2019-03-25T16:00:00,2019-06-19T16:00:00
MOS,5/6/2019,.25,.23999999,3.7,2019-03-22T16:00:00,2019-06-18T16:00:00
ROST,5/24/2018,1.11,1.0700001,3.7,2018-04-12T16:00:00,2018-07-09T16:00:00
V,1/30/2019,1.3,1.25,3.8,2018-12-14T16:00:00,2019-03-14T16:00:00
AAP,5/22/2019,2.46,2.3699999,3.8,2019-04-09T16:00:00,2019-07-05T16:00:00
SNA,4/18/2019,3.01,2.9000001,3.8,2019-03-07T16:00:00,2019-06-03T16:00:00
STT,4/23/2019,1.24,1.2,3.8,2019-03-11T16:00:00,2019-06-05T16:00:00
ORCL,9/17/2018,.70999998,.68000001,3.8,2018-08-03T16:00:00,2018-10-29T16:00:00
ABBV,4/25/2019,2.1400001,2.0599999,3.9000001,2019-03-13T16:00:00,2019-06-07T16:00:00
ATO,2/5/2019,1.38,1.33,4,2018-12-20T16:00:00,2019-03-20T16:00:00
A,2/20/2019,.75999999,.73000002,4,2019-01-07T16:00:00,2019-04-03T16:00:00
C,4/15/2019,1.87,1.8,4,2019-03-04T16:00:00,2019-05-29T16:00:00
RJF,1/23/2019,1.79,1.72,4.0999999,2018-12-07T16:00:00,2019-03-07T16:00:00
NTRS,4/23/2019,1.53,1.47,4.0999999,2019-03-11T16:00:00,2019-06-05T16:00:00
CI,5/2/2019,3.9000001,3.74,4.1999998,2019-03-20T16:00:00,2019-06-14T16:00:00
PKI,4/25/2019,.69,.66000003,4.1999998,2019-03-13T16:00:00,2019-06-07T16:00:00
CFG,4/18/2019,.93000001,.88999999,4.3000002,2019-03-07T16:00:00,2019-06-03T16:00:00
APTV,5/2/2019,1.05,1.01,4.3000002,2019-03-20T16:00:00,2019-06-14T16:00:00
HUM,5/1/2019,4.48,4.29,4.4000001,2019-03-19T16:00:00,2019-06-13T16:00:00
IFF,5/6/2019,1.5700001,1.5,4.5,2019-03-22T16:00:00,2019-06-18T16:00:00
LRCX,10/16/2018,3.3599999,3.22,4.5,2018-09-04T16:00:00,2018-11-28T16:00:00
DTE,4/24/2019,2.05,1.96,4.5999999,2019-03-12T16:00:00,2019-06-06T16:00:00
CSCO,11/14/2018,.75,.72000003,4.5999999,2018-10-03T16:00:00,2018-12-31T16:00:00
MAA,5/1/2019,1.58,1.51,4.6999998,2019-03-19T16:00:00,2019-06-13T16:00:00
HON,4/18/2019,1.92,1.83,4.6999998,2019-03-07T16:00:00,2019-06-03T16:00:00
MMC,4/25/2019,1.52,1.45,4.6999998,2019-03-13T16:00:00,2019-06-07T16:00:00
SCHW,4/15/2019,.69,.66000003,4.8000002,2019-03-04T16:00:00,2019-05-29T16:00:00
VRSN,4/25/2019,1.3099999,1.25,4.8000002,2019-03-13T16:00:00,2019-06-07T16:00:00
PVH,5/30/2018,2.3599999,2.25,4.9000001,2018-04-17T16:00:00,2018-07-12T16:00:00
NDAQ,4/24/2019,1.22,1.16,4.9000001,2019-03-12T16:00:00,2019-06-06T16:00:00
LVS,4/17/2019,.91000003,.87,5.0999999,2019-03-06T16:00:00,2019-05-31T16:00:00
HLT,5/1/2019,.80000001,.75999999,5.0999999,2019-03-19T16:00:00,2019-06-13T16:00:00
ABC,1/31/2019,1.6,1.52,5.1999998,2018-12-17T16:00:00,2019-03-15T16:00:00
MDT,8/21/2018,1.17,1.11,5.1999998,2018-07-10T16:00:00,2018-10-03T16:00:00
IEX,4/25/2019,1.4400001,1.37,5.1999998,2019-03-13T16:00:00,2019-06-07T16:00:00
LNC,5/1/2019,2.1400001,2.03,5.1999998,2019-03-19T16:00:00,2019-06-13T16:00:00
DHR,4/18/2019,1.0700001,1.02,5.3000002,2019-03-07T16:00:00,2019-06-03T16:00:00
TFX,5/2/2019,2.24,2.1300001,5.4000001,2019-03-20T16:00:00,2019-06-14T16:00:00
HSIC,5/7/2019,.80000001,.75999999,5.4000001,2019-03-25T16:00:00,2019-06-19T16:00:00
CHD,5/2/2019,.69999999,.66000003,5.5,2019-03-20T16:00:00,2019-06-14T16:00:00
MAR,5/10/2019,1.41,1.34,5.5,2019-03-28T16:00:00,2019-06-24T16:00:00
WEC,4/25/2019,1.33,1.26,5.6999998,2019-03-13T16:00:00,2019-06-07T16:00:00
ACN,12/20/2018,1.96,1.86,5.6999998,2018-11-06T16:00:00,2019-02-05T16:00:00
ADBE,3/14/2019,1.71,1.62,5.8000002,2019-01-30T16:00:00,2019-04-26T16:00:00
BWA,4/25/2019,1,.94,5.9000001,2019-03-13T16:00:00,2019-06-07T16:00:00
FMC,5/6/2019,1.72,1.62,6,2019-03-22T16:00:00,2019-06-18T16:00:00
INFO,3/26/2019,.60000002,.56999999,6,2019-02-11T16:00:00,2019-05-08T16:00:00
GD,4/24/2019,2.5599999,2.4200001,6,2019-03-12T16:00:00,2019-06-06T16:00:00
